"id","date_match","season","away_team_api_id","home_team_api_id","away_team_goal","home_team_goal","H_overall_rating","A_overall_rating","H_potential","A_potential","H_buildUpPlaySpeed","H_buildUpPlaySpeedClass","H_buildUpPlayDribblingClass","H_buildUpPlayPassing","H_buildUpPlayPassingClass","H_buildUpPlayPositioningClass","H_chanceCreationPassing","H_chanceCreationPassingClass","H_chanceCreationCrossing","H_chanceCreationCrossingClass","H_chanceCreationShooting","H_chanceCreationShootingClass","H_chanceCreationPositioningClass","H_defencePressure","H_defencePressureClass","H_defenceAggression","H_defenceAggressionClass","H_defenceTeamWidth","H_defenceTeamWidthClass","A_buildUpPlaySpeed","A_buildUpPlaySpeedClass","A_buildUpPlayDribblingClass","A_buildUpPlayPassing","A_buildUpPlayPassingClass","A_buildUpPlayPositioningClass","A_chanceCreationPassing","A_chanceCreationPassingClass","A_chanceCreationCrossing","A_chanceCreationCrossingClass","A_chanceCreationShooting","A_chanceCreationShootingClass","A_chanceCreationPositioningClass","A_defencePressure","A_defencePressureClass","A_defenceAggression","A_defenceAggressionClass","A_defenceTeamWidth","A_defenceTeamWidthClass","result"
"24237","2015-12-06","2015/2016","9864","8315","0","0","830","775","871","814","46","Balanced","Normal","39","Mixed","Organised","50","Normal","60","Normal","36","Normal","Free Form","49","Medium","57","Press","50","Normal","42","Balanced","Normal","36","Mixed","Organised","41","Normal","40","Normal","50","Normal","Organised","47","Medium","37","Press","52","Normal","draw"
"4451","2015-12-07","2015/2016","9826","8668","1","1","820","789","891","830","43","Balanced","Normal","40","Mixed","Organised","39","Normal","33","Little","63","Normal","Organised","52","Medium","58","Press","59","Normal","61","Balanced","Normal","67","Long","Organised","67","Risky","69","Lots","50","Normal","Organised","36","Medium","34","Press","41","Normal","draw"
"24235","2015-12-07","2015/2016","8581","8558","1","1","780","766","843","819","50","Balanced","Normal","44","Mixed","Organised","52","Normal","60","Normal","40","Normal","Free Form","37","Medium","40","Press","45","Normal","62","Balanced","Normal","65","Mixed","Organised","71","Risky","42","Normal","65","Normal","Organised","36","Medium","33","Contain","42","Normal","draw"
"24239","2015-12-11","2015/2016","8560","8305","1","1","800","831","834","895","34","Balanced","Normal","38","Mixed","Organised","55","Normal","39","Normal","49","Normal","Organised","43","Medium","42","Press","49","Normal","60","Balanced","Normal","50","Mixed","Organised","54","Normal","60","Normal","52","Normal","Organised","49","Medium","53","Press","53","Normal","draw"
"4460","2015-12-12","2015/2016","10260","8678","1","2","749","785","792","877","47","Balanced","Normal","47","Mixed","Organised","49","Normal","45","Normal","47","Normal","Organised","48","Medium","50","Press","62","Normal","38","Balanced","Normal","44","Mixed","Organised","49","Normal","44","Normal","40","Normal","Organised","54","Medium","53","Press","56","Normal","win"
"4461","2015-12-12","2015/2016","8466","9826","0","1","806","798","836","856","61","Balanced","Normal","67","Long","Organised","67","Risky","69","Lots","50","Normal","Organised","36","Medium","34","Press","41","Normal","52","Balanced","Little","46","Mixed","Organised","42","Normal","54","Normal","30","Little","Organised","50","Medium","65","Press","44","Normal","win"
"4464","2015-12-12","2015/2016","10003","8456","1","2","883","837","917","858","59","Balanced","Normal","29","Short","Free Form","38","Normal","36","Normal","24","Little","Free Form","48","Medium","47","Press","54","Normal","45","Balanced","Normal","42","Mixed","Organised","34","Normal","36","Normal","55","Normal","Free Form","31","Deep","47","Press","42","Normal","win"
"4465","2015-12-12","2015/2016","8668","9850","1","1","777","849","817","888","45","Balanced","Normal","55","Mixed","Organised","46","Normal","54","Normal","47","Normal","Organised","38","Medium","39","Press","51","Normal","43","Balanced","Normal","40","Mixed","Organised","39","Normal","33","Little","63","Normal","Organised","52","Medium","58","Press","59","Normal","draw"
"4466","2015-12-12","2015/2016","9817","8472","1","0","798","804","839","823","43","Balanced","Normal","51","Mixed","Organised","59","Normal","50","Normal","55","Normal","Organised","47","Medium","45","Press","49","Normal","61","Balanced","Little","52","Mixed","Organised","54","Normal","42","Normal","45","Normal","Free Form","38","Medium","52","Press","45","Normal","lose"
"4468","2015-12-12","2015/2016","10194","8654","0","0","808","818","851","850","77","Fast","Normal","57","Mixed","Organised","68","Risky","73","Lots","29","Little","Organised","30","Deep","37","Press","41","Normal","48","Balanced","Normal","49","Mixed","Organised","51","Normal","59","Normal","49","Normal","Organised","44","Medium","37","Press","51","Normal","draw"
"24241","2015-12-12","2015/2016","9783","8634","2","2","922","803","951","830","36","Balanced","Normal","51","Mixed","Free Form","36","Normal","49","Normal","56","Normal","Free Form","61","Medium","65","Press","65","Normal","53","Balanced","Normal","47","Mixed","Organised","38","Normal","52","Normal","55","Normal","Organised","45","Medium","50","Press","59","Normal","draw"
"24242","2015-12-12","2015/2016","9869","8302","0","2","816","755","870","829","53","Balanced","Normal","53","Mixed","Organised","53","Normal","52","Normal","60","Normal","Organised","42","Medium","48","Press","59","Normal","55","Balanced","Normal","50","Mixed","Organised","62","Normal","59","Normal","38","Normal","Organised","45","Medium","54","Press","41","Normal","win"
"24243","2015-12-12","2015/2016","8603","8306","0","1","745","","783","816","48","Balanced","Normal","44","Mixed","Organised","53","Normal","42","Normal","53","Normal","Organised","53","Medium","39","Press","57","Normal","59","Balanced","Normal","37","Mixed","Organised","59","Normal","43","Normal","53","Normal","Organised","58","Medium","49","Press","58","Normal","win"
"24244","2015-12-12","2015/2016","8558","9910","0","1","816","","859","","55","Balanced","Normal","38","Mixed","Organised","41","Normal","48","Normal","50","Normal","Free Form","55","Medium","55","Press","59","Normal","50","Balanced","Normal","44","Mixed","Organised","52","Normal","60","Normal","40","Normal","Free Form","37","Medium","40","Press","45","Normal","win"
"24245","2015-12-12","2015/2016","7878","8581","2","1","765","751","814","849","62","Balanced","Normal","65","Mixed","Organised","71","Risky","42","Normal","65","Normal","Organised","36","Medium","33","Contain","42","Normal","57","Balanced","Normal","59","Mixed","Organised","61","Normal","63","Normal","51","Normal","Organised","48","Medium","45","Press","62","Normal","lose"
"4459","2015-12-13","2015/2016","9825","10252","2","0","808","865","854","894","63","Balanced","Normal","54","Mixed","Organised","60","Normal","48","Normal","38","Normal","Organised","35","Medium","44","Press","54","Normal","59","Balanced","Normal","30","Short","Organised","28","Safe","44","Normal","46","Normal","Free Form","51","Medium","44","Press","52","Normal","lose"
"4463","2015-12-13","2015/2016","8659","8650","2","2","847","801","906","818","66","Balanced","Normal","45","Mixed","Organised","34","Normal","34","Normal","46","Normal","Organised","51","Medium","52","Press","61","Normal","62","Balanced","Little","51","Mixed","Organised","53","Normal","50","Normal","60","Normal","Organised","41","Medium","40","Press","49","Normal","draw"
"4467","2015-12-13","2015/2016","10261","8586","2","1","818","818","901","861","47","Balanced","Normal","40","Mixed","Organised","41","Normal","41","Normal","63","Normal","Organised","63","Medium","54","Press","56","Normal","58","Balanced","Normal","49","Mixed","Organised","47","Normal","54","Normal","46","Normal","Organised","41","Medium","39","Press","51","Normal","lose"
"24238","2015-12-13","2015/2016","8633","10205","0","1","812","916","880","954","48","Balanced","Normal","36","Mixed","Free Form","36","Normal","52","Normal","55","Normal","Free Form","47","Medium","48","Press","44","Normal","50","Balanced","Normal","46","Mixed","Free Form","61","Normal","41","Normal","63","Normal","Free Form","52","Medium","60","Press","63","Normal","win"
"24240","2015-12-13","2015/2016","10267","8372","1","1","746","809","799","884","62","Balanced","Normal","52","Mixed","Organised","59","Normal","55","Normal","52","Normal","Organised","37","Medium","56","Press","49","Normal","35","Balanced","Normal","35","Mixed","Organised","37","Normal","51","Normal","58","Normal","Organised","49","Medium","45","Press","53","Normal","draw"
"24246","2015-12-13","2015/2016","8315","9906","1","2","862","822","920","870","57","Balanced","Normal","50","Mixed","Organised","61","Normal","62","Normal","49","Normal","Organised","49","Medium","42","Press","52","Normal","46","Balanced","Normal","39","Mixed","Organised","50","Normal","60","Normal","36","Normal","Free Form","49","Medium","57","Press","50","Normal","win"
"24247","2015-12-13","2015/2016","9864","8370","2","1","804","785","837","822","29","Slow","Normal","44","Mixed","Organised","44","Normal","44","Normal","47","Normal","Organised","54","Medium","52","Press","63","Normal","42","Balanced","Normal","36","Mixed","Organised","41","Normal","40","Normal","50","Normal","Organised","47","Medium","37","Press","52","Normal","lose"
"4462","2015-12-14","2015/2016","8455","8197","1","2","788","882","809","940","63","Balanced","Normal","60","Mixed","Organised","47","Normal","64","Normal","46","Normal","Organised","58","Medium","65","Press","55","Normal","67","Fast","Normal","36","Mixed","Organised","41","Normal","34","Normal","44","Normal","Organised","39","Medium","41","Press","46","Normal","win"
"4470","2015-12-19","2015/2016","8472","8455","1","3","888","796","935","840","67","Fast","Normal","36","Mixed","Organised","41","Normal","34","Normal","44","Normal","Organised","39","Medium","41","Press","46","Normal","43","Balanced","Normal","51","Mixed","Organised","59","Normal","50","Normal","55","Normal","Organised","47","Medium","45","Press","49","Normal","win"
"4471","2015-12-19","2015/2016","8197","8668","3","2","841","779","898","801","43","Balanced","Normal","40","Mixed","Organised","39","Normal","33","Little","63","Normal","Organised","52","Medium","58","Press","59","Normal","63","Balanced","Normal","60","Mixed","Organised","47","Normal","64","Normal","46","Normal","Organised","58","Medium","65","Press","55","Normal","lose"
"4472","2015-12-19","2015/2016","9850","10260","2","1","853","761","911","818","38","Balanced","Normal","44","Mixed","Organised","49","Normal","44","Normal","40","Normal","Organised","54","Medium","53","Press","56","Normal","45","Balanced","Normal","55","Mixed","Organised","46","Normal","54","Normal","47","Normal","Organised","38","Medium","39","Press","51","Normal","lose"
"4473","2015-12-19","2015/2016","10252","10261","1","1","812","796","859","853","58","Balanced","Normal","49","Mixed","Organised","47","Normal","54","Normal","46","Normal","Organised","41","Medium","39","Press","51","Normal","63","Balanced","Normal","54","Mixed","Organised","60","Normal","48","Normal","38","Normal","Organised","35","Medium","44","Press","54","Normal","draw"
"4474","2015-12-19","2015/2016","8586","8466","2","0","815","829","863","911","52","Balanced","Little","46","Mixed","Organised","42","Normal","54","Normal","30","Little","Organised","50","Medium","65","Press","44","Normal","47","Balanced","Normal","40","Mixed","Organised","41","Normal","41","Normal","63","Normal","Organised","63","Medium","54","Press","56","Normal","lose"
"4475","2015-12-19","2015/2016","9826","10194","2","1","823","782","863","830","48","Balanced","Normal","49","Mixed","Organised","51","Normal","59","Normal","49","Normal","Organised","44","Medium","37","Press","51","Normal","61","Balanced","Normal","67","Long","Organised","67","Risky","69","Lots","50","Normal","Organised","36","Medium","34","Press","41","Normal","lose"
"4478","2015-12-19","2015/2016","8678","8659","2","1","801","748","825","787","62","Balanced","Little","51","Mixed","Organised","53","Normal","50","Normal","60","Normal","Organised","41","Medium","40","Press","49","Normal","47","Balanced","Normal","47","Mixed","Organised","49","Normal","45","Normal","47","Normal","Organised","48","Medium","50","Press","62","Normal","lose"
"24250","2015-12-19","2015/2016","8305","10267","2","2","817","800","903","832","35","Balanced","Normal","35","Mixed","Organised","37","Normal","51","Normal","58","Normal","Organised","49","Medium","45","Press","53","Normal","34","Balanced","Normal","38","Mixed","Organised","55","Normal","39","Normal","49","Normal","Organised","43","Medium","42","Press","49","Normal","draw"
"24251","2015-12-19","2015/2016","8372","9783","0","2","800","765","839","818","53","Balanced","Normal","47","Mixed","Organised","38","Normal","52","Normal","55","Normal","Organised","45","Medium","50","Press","59","Normal","62","Balanced","Normal","52","Mixed","Organised","59","Normal","55","Normal","52","Normal","Organised","37","Medium","56","Press","49","Normal","win"
"24253","2015-12-19","2015/2016","8302","8603","0","0","789","836","817","884","59","Balanced","Normal","37","Mixed","Organised","59","Normal","43","Normal","53","Normal","Organised","58","Medium","49","Press","58","Normal","53","Balanced","Normal","53","Mixed","Organised","53","Normal","52","Normal","60","Normal","Organised","42","Medium","48","Press","59","Normal","draw"
"24254","2015-12-19","2015/2016","8306","8558","0","1","765","723","838","769","50","Balanced","Normal","44","Mixed","Organised","52","Normal","60","Normal","40","Normal","Free Form","37","Medium","40","Press","45","Normal","48","Balanced","Normal","44","Mixed","Organised","53","Normal","42","Normal","53","Normal","Organised","53","Medium","39","Press","57","Normal","win"
"4476","2015-12-20","2015/2016","8654","10003","0","0","832","791","860","845","45","Balanced","Normal","42","Mixed","Organised","34","Normal","36","Normal","55","Normal","Free Form","31","Deep","47","Press","42","Normal","77","Fast","Normal","57","Mixed","Organised","68","Risky","73","Lots","29","Little","Organised","30","Deep","37","Press","41","Normal","draw"
"4477","2015-12-20","2015/2016","8650","9817","0","3","787","836","821","899","61","Balanced","Little","52","Mixed","Organised","54","Normal","42","Normal","45","Normal","Free Form","38","Medium","52","Press","45","Normal","66","Balanced","Normal","45","Mixed","Organised","34","Normal","34","Normal","46","Normal","Organised","51","Medium","52","Press","61","Normal","win"
"24248","2015-12-20","2015/2016","8370","8633","2","10","906","795","957","843","50","Balanced","Normal","46","Mixed","Free Form","61","Normal","41","Normal","63","Normal","Free Form","52","Medium","60","Press","63","Normal","29","Slow","Normal","44","Mixed","Organised","44","Normal","44","Normal","47","Normal","Organised","54","Medium","52","Press","63","Normal","win"
"24249","2015-12-20","2015/2016","10205","8560","2","0","813","806","878","875","60","Balanced","Normal","50","Mixed","Organised","54","Normal","60","Normal","52","Normal","Organised","49","Medium","53","Press","53","Normal","48","Balanced","Normal","36","Mixed","Free Form","36","Normal","52","Normal","55","Normal","Free Form","47","Medium","48","Press","44","Normal","lose"
